"","Term","Ont","N","Up","Down","P.Up","P.Down"
"GO:0030976","thiamine pyrophosphate binding","MF",6,2,0,0.0749389808521366,1
"GO:0034601","oxoglutarate dehydrogenase [NAD(P)+] activity","MF",1,0,0,1,1
"GO:0034602","oxoglutarate dehydrogenase (NAD+) activity","MF",1,0,0,1,1
"GO:0008534","oxidized purine nucleobase lesion DNA N-glycosylase activity","MF",2,0,0,1,1
"GO:0034039","8-oxo-7,8-dihydroguanine DNA N-glycosylase activity","MF",2,0,0,1,1
"GO:0004984","olfactory receptor activity","MF",9,1,0,0.521644595305149,1
"GO:0001626","nociceptin receptor activity","MF",1,0,0,1,1
"GO:0004985","G protein-coupled opioid receptor activity","MF",2,0,0,1,1
"GO:0004990","oxytocin receptor activity","MF",1,1,0,0.0786466645387809,1
"GO:0005000","vasopressin receptor activity","MF",4,2,0,0.0333153938203955,1
"GO:0001614","purinergic nucleotide receptor activity","MF",12,0,4,1,0.0589535677905235
"GO:0004931","extracellularly ATP-gated monoatomic cation channel activity","MF",7,1,1,0.436448284927828,0.621374815795562
"GO:0016502","nucleotide receptor activity","MF",12,0,4,1,0.0589535677905235
"GO:0043924","suramin binding","MF",3,0,0,1,1
"GO:0001621","G protein-coupled ADP receptor activity","MF",2,0,1,1,0.242279458151993
"GO:0045028","G protein-coupled purinergic nucleotide receptor activity","MF",5,0,2,1,0.128355917368491
"GO:0045031","G protein-coupled ATP receptor activity","MF",1,0,0,1,1
"GO:0045030","G protein-coupled UTP receptor activity","MF",2,0,1,1,0.242279458151993
"GO:0071553","G protein-coupled pyrimidinergic nucleotide receptor activity","MF",2,0,1,1,0.242279458151993
"GO:0004656","procollagen-proline 4-dioxygenase activity","MF",5,0,2,1,0.128355917368491
"GO:0031545","peptidyl-proline 4-dioxygenase activity","MF",8,0,2,1,0.277932901677818
"GO:0004708","MAP kinase kinase activity","MF",13,0,0,1,1
"GO:0031750","D3 dopamine receptor binding","MF",3,0,3,1,0.00217017984008977
"GO:0004504","peptidylglycine monooxygenase activity","MF",1,0,1,1,0.129524417491222
"GO:0004598","peptidylamidoglycolate lyase activity","MF",1,0,1,1,0.129524417491222
"GO:0016715","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen","MF",2,1,1,0.151112657215506,0.242279458151993
"GO:0004145","diamine N-acetyltransferase activity","MF",3,1,0,0.217883340118557,1
"GO:0004468","L-lysine N-acetyltransferase activity, acting on acetyl phosphate as donor","MF",11,2,0,0.212460021384446,1
"GO:0140085","L-amino-acid N-acetyltransferase activity","MF",13,2,1,0.272618018517449,0.835368187003256
"GO:0140585","promoter-enhancer loop anchoring activity","MF",4,0,0,1,1
"GO:0004611","phosphoenolpyruvate carboxykinase activity","MF",2,0,1,1,0.242279458151993
"GO:0004613","phosphoenolpyruvate carboxykinase (GTP) activity","MF",2,0,1,1,0.242279458151993
"GO:0106264","protein serine kinase activity (using GTP as donor)","MF",1,0,0,1,1
"GO:0004719","protein-L-isoaspartate (D-aspartate) O-methyltransferase activity","MF",3,0,0,1,1
"GO:0010340","carboxyl-O-methyltransferase activity","MF",7,0,0,1,1
"GO:0051998","protein carboxyl O-methyltransferase activity","MF",7,0,0,1,1
"GO:0000701","purine-specific mismatch base pair DNA N-glycosylase activity","MF",2,0,0,1,1
"GO:0030337","DNA polymerase processivity factor activity","MF",3,0,0,1,1
"GO:0004736","pyruvate carboxylase activity","MF",1,1,0,0.0786466645387809,1
"GO:0009374","biotin binding","MF",4,3,0,0.00182718899840987,1
"GO:0016885","ligase activity, forming carbon-carbon bonds","MF",7,3,0,0.0133487786067671,1
"GO:0004114","3',5'-cyclic-nucleotide phosphodiesterase activity","MF",18,2,4,0.419435014196582,0.196731242639071
"GO:0004115","3',5'-cyclic-AMP phosphodiesterase activity","MF",17,2,3,0.391061869284583,0.381304319471248
"GO:0004117","calmodulin-activated dual specificity 3',5'-cyclic-GMP, 3',5'-cyclic-AMP phosphodiesterase activity","MF",4,0,1,1,0.425881398911046
"GO:0004118","3',5'-cGMP-stimulated cyclic-nucleotide phosphodiesterase activity","MF",6,0,1,1,0.565011609724336
"GO:0004119","3',5'-cGMP-inhibited cyclic-nucleotide phosphodiesterase activity","MF",6,0,1,1,0.565011609724336
"GO:0047555","3',5'-cyclic-GMP phosphodiesterase activity","MF",17,2,4,0.391061869284583,0.1692796897348
"GO:0048101","calmodulin-activated 3',5'-cyclic-GMP phosphodiesterase activity","MF",4,0,1,1,0.425881398911046
"GO:0005095","GTPase inhibitor activity","MF",5,0,2,1,0.128355917368491
"GO:0004739","pyruvate dehydrogenase (acetyl-transferring) activity","MF",2,2,0,0.00618067186205561,1
"GO:0004668","protein-arginine deiminase activity","MF",4,0,2,1,0.0840970105564684
"GO:0140794","histone arginine deiminase activity","MF",4,0,2,1,0.0840970105564684
"GO:0140795","histone H3R2 arginine deiminase activity","MF",4,0,2,1,0.0840970105564684
"GO:0140796","histone H3R8 arginine deiminase activity","MF",4,0,2,1,0.0840970105564684
"GO:0140797","histone H3R17 arginine deiminase activity","MF",4,0,2,1,0.0840970105564684
"GO:0140798","histone H3R26 arginine deiminase activity","MF",4,0,2,1,0.0840970105564684
"GO:0140809","histone H4R3 arginine deiminase activity","MF",4,0,2,1,0.0840970105564684
"GO:0140810","histone H1R54 arginine deiminase activity","MF",4,0,2,1,0.0840970105564684
"GO:0140811","histone H2AR3 arginine deiminase activity","MF",4,0,2,1,0.0840970105564684
"GO:0141057","histone H3 arginine deiminase activity","MF",4,0,2,1,0.0840970105564684
"GO:0004528","phosphodiesterase I activity","MF",4,0,0,1,1
"GO:0004551","dinucleotide phosphatase activity","MF",7,0,1,1,0.621374815795562
"GO:0010945","coenzyme A diphosphatase activity","MF",5,0,0,1,1
"GO:0036219","GTP diphosphatase activity","MF",2,0,0,1,1
"GO:0036221","UTP diphosphatase activity","MF",2,0,0,1,1
"GO:0106177","cyclic-GMP-AMP hydrolase activity","MF",1,0,0,1,1
"GO:0000773","phosphatidyl-N-methylethanolamine N-methyltransferase activity","MF",1,0,0,1,1
"GO:0004608","phosphatidylethanolamine N-methyltransferase activity","MF",1,0,0,1,1
"GO:0102009","proline dipeptidase activity","MF",1,0,0,1,1
"GO:0000268","peroxisome targeting sequence binding","MF",5,0,0,1,1
"GO:0005053","peroxisome matrix targeting signal-2 binding","MF",1,0,0,1,1
"GO:0003873","6-phosphofructo-2-kinase activity","MF",4,1,1,0.279405988884611,0.425881398911046
"GO:0004331","fructose-2,6-bisphosphate 2-phosphatase activity","MF",5,1,2,0.336092779108362,0.128355917368491
"GO:0008443","phosphofructokinase activity","MF",7,2,1,0.0995750617502844,0.621374815795562
"GO:0070095","fructose-6-phosphate binding","MF",5,1,0,0.336092779108362,1
"GO:0003872","6-phosphofructokinase activity","MF",3,1,0,0.217883340118557,1
"GO:0004619","phosphoglycerate mutase activity","MF",2,0,0,1,1
"GO:0004618","phosphoglycerate kinase activity","MF",1,0,0,1,1
"GO:0016774","phosphotransferase activity, carboxyl group as acceptor","MF",2,1,0,0.151112657215506,1
"GO:0001850","complement component C3a binding","MF",1,0,0,1,1
"GO:0015317","phosphate:proton symporter activity","MF",1,0,0,1,1
"GO:0035575","histone H4K20 demethylase activity","MF",4,0,0,1,1
"GO:0141058","histone H4 demethylase activity","MF",5,0,0,1,1
"GO:0004689","phosphorylase kinase activity","MF",2,0,0,1,1
"GO:0001790","polymeric immunoglobulin binding","MF",1,1,0,0.0786466645387809,1
"GO:0001792","polymeric immunoglobulin receptor activity","MF",1,1,0,0.0786466645387809,1
"GO:0019763","immunoglobulin receptor activity","MF",1,1,0,0.0786466645387809,1
"GO:0035005","1-phosphatidylinositol-4-phosphate 3-kinase activity","MF",7,0,3,1,0.0507340518120324
"GO:0046934","1-phosphatidylinositol-4,5-bisphosphate 3-kinase activity","MF",7,0,2,1,0.226832373296983
"GO:0046935","1-phosphatidylinositol-3-kinase regulator activity","MF",5,0,0,1,1
"GO:0000285","1-phosphatidylinositol-3-phosphate 5-kinase activity","MF",1,0,0,1,1
"GO:0016308","1-phosphatidylinositol-4-phosphate 5-kinase activity","MF",8,0,0,1,1
"GO:0052810","1-phosphatidylinositol-5-kinase activity","MF",1,0,0,1,1
"GO:0016309","1-phosphatidylinositol-5-phosphate 4-kinase activity","MF",3,0,0,1,1
"GO:0008526","phosphatidylinositol transfer activity","MF",9,0,2,1,0.328772796336038
"GO:0070540","stearic acid binding","MF",1,0,0,1,1
"GO:0004743","pyruvate kinase activity","MF",1,0,0,1,1
"GO:0004690","cyclic nucleotide-dependent protein kinase activity","MF",5,0,0,1,1
"GO:0004691","cAMP-dependent protein kinase activity","MF",3,0,0,1,1
"GO:0004697","diacylglycerol-dependent serine/threonine kinase activity","MF",16,0,2,1,0.632750923226719
"GO:0004698","calcium,diacylglycerol-dependent serine/threonine kinase activity","MF",15,0,2,1,0.59664308386604
"GO:0004699","diacylglycerol-dependent, calcium-independent serine/threonine kinase activity","MF",15,0,2,1,0.59664308386604
"GO:0048763","calcium-induced calcium release activity","MF",5,0,0,1,1
"GO:0004862","cAMP-dependent protein kinase inhibitor activity","MF",9,0,3,1,0.099993270374047
"GO:0008474","palmitoyl-(protein) hydrolase activity","MF",14,0,1,1,0.856709737512481
"GO:0098599","palmitoyl hydrolase activity","MF",14,0,1,1,0.856709737512481
"GO:0097001","ceramide binding","MF",15,1,5,0.707487423824014,0.035567760586143
"GO:1902387","ceramide 1-phosphate binding","MF",4,0,2,1,0.0840970105564684
"GO:1990817","poly(A) RNA polymerase activity","MF",11,0,1,1,0.78268208499092
"GO:0004435","phosphatidylinositol phospholipase C activity","MF",16,2,5,0.36207960224368,0.0463733188332004
"GO:0004629","phospholipase C activity","MF",17,2,5,0.391061869284583,0.058917313645747
"GO:0050429","calcium-dependent phospholipase C activity","MF",2,0,0,1,1
"GO:0008297","single-stranded DNA exodeoxyribonuclease activity","MF",9,0,0,1,1
"GO:0035312","5'-3' DNA exonuclease activity","MF",9,0,0,1,1
"GO:0045145","single-stranded DNA 5'-3' DNA exonuclease activity","MF",5,0,0,1,1
"GO:0008475","procollagen-lysine 5-dioxygenase activity","MF",3,0,1,1,0.340435301822401
"GO:0070815","peptidyl-lysine 5-dioxygenase activity","MF",4,0,1,1,0.425881398911046
"GO:0017128","phospholipid scramblase activity","MF",16,4,3,0.0322646556239421,0.343888208341287
"GO:0032791","lead ion binding","MF",3,2,0,0.0175712914094027,1
"GO:0031732","CCR7 chemokine receptor binding","MF",1,0,0,1,1
"GO:0017089","glycolipid transfer activity","MF",2,0,1,1,0.242279458151993
"GO:0034189","very-low-density lipoprotein particle binding","MF",3,0,1,1,0.340435301822401
"GO:0140337","diacylglyceride transfer activity","MF",1,0,1,1,0.129524417491222
"GO:0140338","sphingomyelin transfer activity","MF",2,0,1,1,0.242279458151993
"GO:0140339","phosphatidylglycerol transfer activity","MF",1,0,1,1,0.129524417491222
"GO:0140340","cerebroside transfer activity","MF",1,0,1,1,0.129524417491222
"GO:1990050","phosphatidic acid transfer activity","MF",7,0,2,1,0.226832373296983
"GO:0004865","protein serine/threonine phosphatase inhibitor activity","MF",11,1,2,0.593970004948271,0.426721528328094
"GO:0004731","purine-nucleoside phosphorylase activity","MF",4,1,0,0.279405988884611,1
"GO:0047975","guanosine phosphorylase activity","MF",2,1,0,0.151112657215506,1
"GO:0003887","DNA-directed DNA polymerase activity","MF",20,0,4,1,0.255057968889844
"GO:0034061","DNA polymerase activity","MF",27,0,4,1,0.47020964322496
"GO:0008310","single-stranded DNA 3'-5' DNA exonuclease activity","MF",4,0,0,1,1
"GO:0034584","piRNA binding","MF",4,1,0,0.279405988884611,1
"GO:0004128","cytochrome-b5 reductase activity, acting on NAD(P)H","MF",6,0,0,1,1
"GO:0008941","nitric oxide dioxygenase NAD(P)H activity","MF",1,0,0,1,1
"GO:0016708","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of two atoms of oxygen into one donor","MF",1,0,0,1,1
"GO:0047726","iron-cytochrome-c reductase activity","MF",1,0,0,1,1
"GO:0015203","polyamine transmembrane transporter activity","MF",9,3,0,0.0284445337351428,1
"GO:0015606","spermidine transmembrane transporter activity","MF",3,1,0,0.217883340118557,1
"GO:0000810","diacylglycerol diphosphate phosphatase activity","MF",3,2,1,0.0175712914094027,0.340435301822401
"GO:0042392","sphingosine-1-phosphate phosphatase activity","MF",6,1,2,0.388323538759607,0.176518567158426
"GO:0106235","ceramide-1-phosphate phosphatase activity","MF",3,0,2,1,0.0459677708111763
"GO:0016501","prostacyclin receptor activity","MF",2,0,0,1,1
"GO:0070539","linoleic acid binding","MF",1,0,0,1,1
"GO:0050692","DNA binding domain binding","MF",5,0,1,1,0.500262769296684
"GO:0004185","serine-type carboxypeptidase activity","MF",3,1,0,0.217883340118557,1
"GO:0004729","oxygen-dependent protoporphyrinogen oxidase activity","MF",1,0,0,1,1
"GO:0016635","oxidoreductase activity, acting on the CH-CH group of donors, quinone or related compound as acceptor","MF",5,1,0,0.336092779108362,1
"GO:0070818","protoporphyrinogen oxidase activity","MF",1,0,0,1,1
"GO:0070819","menaquinone-dependent protoporphyrinogen oxidase activity","MF",1,0,0,1,1
"GO:0050115","myosin-light-chain-phosphatase activity","MF",1,0,0,1,1
"GO:0031751","D4 dopamine receptor binding","MF",2,0,2,1,0.0167693768304519
"GO:0008597","calcium-dependent protein serine/threonine phosphatase regulator activity","MF",4,1,2,0.279405988884611,0.0840970105564684
"GO:0052816","long-chain fatty acyl-CoA hydrolase activity","MF",13,1,1,0.655367626409966,0.835368187003256
"GO:0071667","DNA/RNA hybrid binding","MF",5,0,0,1,1
"GO:0034511","U3 snoRNA binding","MF",10,0,0,1,1
"GO:0004692","cGMP-dependent protein kinase activity","MF",2,0,0,1,1
"GO:0030553","cGMP binding","MF",7,1,2,0.436448284927828,0.226832373296983
"GO:0004925","prolactin receptor activity","MF",1,0,1,1,0.129524417491222
"GO:0004657","proline dehydrogenase activity","MF",1,1,0,0.0786466645387809,1
"GO:0016649","oxidoreductase activity, acting on the CH-NH group of donors, quinone or similar compound as acceptor","MF",4,2,0,0.0333153938203955,1
"GO:0004749","ribose phosphate diphosphokinase activity","MF",3,0,0,1,1
"GO:0016778","diphosphotransferase activity","MF",4,0,0,1,1
"GO:0061133","endopeptidase activator activity","MF",19,2,4,0.447115574437535,0.225409843290595
"GO:0035594","ganglioside binding","MF",4,1,1,0.279405988884611,0.425881398911046
"GO:1905573","ganglioside GM1 binding","MF",3,1,1,0.217883340118557,0.340435301822401
"GO:1905574","ganglioside GM2 binding","MF",1,0,0,1,1
"GO:1905575","ganglioside GM3 binding","MF",1,0,0,1,1
"GO:1905576","ganglioside GT1b binding","MF",2,1,0,0.151112657215506,1
"GO:1905577","ganglioside GP1c binding","MF",1,0,0,1,1
"GO:0036402","proteasome-activating activity","MF",6,0,0,1,1
"GO:0120230","recombinase activator activity","MF",1,0,0,1,1
"GO:0031531","thyrotropin-releasing hormone receptor binding","MF",1,0,0,1,1
"GO:0008115","sarcosine oxidase activity","MF",1,1,0,0.0786466645387809,1
"GO:0016647","oxidoreductase activity, acting on the CH-NH group of donors, oxygen as acceptor","MF",3,1,0,0.217883340118557,1
"GO:0050031","L-pipecolate oxidase activity","MF",1,1,0,0.0786466645387809,1
"GO:0004992","platelet activating factor receptor activity","MF",1,0,1,1,0.129524417491222
"GO:0005119","smoothened binding","MF",4,0,0,1,1
"GO:0008158","hedgehog receptor activity","MF",3,0,1,1,0.340435301822401
"GO:0106245","L-serine-phosphatidylethanolamine phosphatidyltransferase activity","MF",2,0,0,1,1
"GO:0106258","L-serine-phosphatidylcholine phosphatidyltransferase activity","MF",1,0,0,1,1
"GO:0016314","phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase activity","MF",2,0,1,1,0.242279458151993
"GO:0051717","inositol-1,3,4,5-tetrakisphosphate 3-phosphatase activity","MF",1,0,0,1,1
"GO:0051800","phosphatidylinositol-3,4-bisphosphate 3-phosphatase activity","MF",1,0,0,1,1
"GO:0106017","phosphatidylinositol-3,4-bisphosphate phosphatase activity","MF",3,1,0,0.217883340118557,1
"GO:0141215","N-acetyltaurine hydrolase activity","MF",1,0,0,1,1
"GO:0004667","prostaglandin-D synthase activity","MF",2,0,0,1,1
"GO:0008116","prostaglandin-I synthase activity","MF",1,0,0,1,1
"GO:0004666","prostaglandin-endoperoxide synthase activity","MF",3,0,2,1,0.0459677708111763
"GO:0004991","parathyroid hormone receptor activity","MF",1,0,0,1,1
"GO:0035373","chondroitin sulfate proteoglycan binding","MF",3,0,2,1,0.0459677708111763
"GO:0003874","6-pyruvoyltetrahydropterin synthase activity","MF",1,0,0,1,1
"GO:0016838","carbon-oxygen lyase activity, acting on phosphates","MF",2,0,0,1,1
"GO:0001872","(1->3)-beta-D-glucan binding","MF",1,0,1,1,0.129524417491222
"GO:0033328","peroxisome membrane targeting sequence binding","MF",2,0,0,1,1
"GO:0036105","peroxisome membrane class-1 targeting sequence binding","MF",1,0,0,1,1
"GO:0051435","BH4 domain binding","MF",1,1,0,0.0786466645387809,1
"GO:0005052","peroxisome matrix targeting signal-1 binding","MF",2,0,0,1,1
"GO:0004645","1,4-alpha-oligoglucan phosphorylase activity","MF",4,1,1,0.279405988884611,0.425881398911046
"GO:0008184","glycogen phosphorylase activity","MF",3,1,1,0.217883340118557,0.340435301822401
"GO:0031220","maltodextrin phosphorylase activity","MF",3,1,1,0.217883340118557,0.340435301822401
"GO:0160089","internal N(7)-methylguanine-containing RNA reader activity","MF",1,0,0,1,1
"GO:0036310","ATP-dependent DNA/DNA annealing activity","MF",5,0,0,1,1
"GO:0070883","pre-miRNA binding","MF",8,0,0,1,1
"GO:0044323","retinoic acid-responsive element binding","MF",3,0,1,1,0.340435301822401
"GO:0097158","pre-mRNA intronic pyrimidine-rich binding","MF",1,0,0,1,1
"GO:1904768","all-trans-retinol binding","MF",1,1,0,0.0786466645387809,1
"GO:0015665","alcohol transmembrane transporter activity","MF",8,0,4,1,0.0127394912412918
"GO:0034632","retinol transmembrane transporter activity","MF",3,0,2,1,0.0459677708111763
"GO:0047023","androsterone dehydrogenase [NAD(P)+] activity","MF",5,0,2,1,0.128355917368491
"GO:0106429","11-cis-retinol dehydrogenase","MF",1,0,0,1,1
