"","Term","Ont","N","Up","Down","P.Up","P.Down"
"GO:0018401","peptidyl-proline hydroxylation to 4-hydroxy-L-proline","BP",7,0,0,1,1
"GO:0019471","4-hydroxyproline metabolic process","BP",8,0,0,1,1
"GO:0019511","peptidyl-proline hydroxylation","BP",10,0,0,1,1
"GO:0034975","protein folding in endoplasmic reticulum","BP",5,0,0,1,1
"GO:0002936","bradykinin biosynthetic process","BP",1,0,0,1,1
"GO:0090176","microtubule cytoskeleton organization involved in establishment of planar polarity","BP",2,0,0,1,1
"GO:0140650","radial glia-guided pyramidal neuron migration","BP",4,0,0,1,1
"GO:0007194","negative regulation of adenylate cyclase activity","BP",3,0,0,1,1
"GO:0051350","negative regulation of lyase activity","BP",5,0,0,1,1
"GO:0060160","negative regulation of dopamine receptor signaling pathway","BP",2,0,0,1,1
"GO:0001519","peptide amidation","BP",1,0,0,1,1
"GO:0062112","fatty acid primary amide biosynthetic process","BP",1,0,0,1,1
"GO:0062126","fatty acid primary amide metabolic process","BP",1,0,0,1,1
"GO:0039003","pronephric field specification","BP",1,0,0,1,1
"GO:0039017","pattern specification involved in pronephros development","BP",1,0,0,1,1
"GO:0048793","pronephros development","BP",5,0,0,1,1
"GO:0072003","kidney rudiment formation","BP",1,0,0,1,1
"GO:0072004","kidney field specification","BP",1,0,0,1,1
"GO:0072025","distal convoluted tubule development","BP",1,0,0,1,1
"GO:0072069","DCT cell differentiation","BP",1,0,0,1,1
"GO:0072174","metanephric tubule formation","BP",4,0,0,1,1
"GO:0072221","metanephric distal convoluted tubule development","BP",1,0,0,1,1
"GO:0072235","metanephric distal tubule development","BP",3,0,0,1,1
"GO:0072240","metanephric DCT cell differentiation","BP",1,0,0,1,1
"GO:0072289","metanephric nephron tubule formation","BP",3,0,0,1,1
"GO:0072304","regulation of mesenchymal cell apoptotic process involved in metanephric nephron morphogenesis","BP",1,0,0,1,1
"GO:0072305","negative regulation of mesenchymal cell apoptotic process involved in metanephric nephron morphogenesis","BP",1,0,0,1,1
"GO:0072309","mesenchymal stem cell maintenance involved in metanephric nephron morphogenesis","BP",1,0,0,1,1
"GO:1900200","mesenchymal cell apoptotic process involved in metanephros development","BP",1,0,0,1,1
"GO:1900204","apoptotic process involved in metanephric collecting duct development","BP",1,0,0,1,1
"GO:1900205","apoptotic process involved in metanephric nephron tubule development","BP",1,0,0,1,1
"GO:1900211","regulation of mesenchymal cell apoptotic process involved in metanephros development","BP",1,0,0,1,1
"GO:1900212","negative regulation of mesenchymal cell apoptotic process involved in metanephros development","BP",1,0,0,1,1
"GO:1900214","regulation of apoptotic process involved in metanephric collecting duct development","BP",1,0,0,1,1
"GO:1900215","negative regulation of apoptotic process involved in metanephric collecting duct development","BP",1,0,0,1,1
"GO:1900217","regulation of apoptotic process involved in metanephric nephron tubule development","BP",1,0,0,1,1
"GO:1900218","negative regulation of apoptotic process involved in metanephric nephron tubule development","BP",1,0,0,1,1
"GO:1901147","mesenchymal cell apoptotic process involved in metanephric nephron morphogenesis","BP",1,0,0,1,1
"GO:2000592","regulation of metanephric DCT cell differentiation","BP",1,0,0,1,1
"GO:2000594","positive regulation of metanephric DCT cell differentiation","BP",1,0,0,1,1
"GO:2000612","regulation of thyroid-stimulating hormone secretion","BP",2,0,0,1,1
"GO:0000430","regulation of transcription from RNA polymerase II promoter by glucose","BP",7,0,0,1,1
"GO:0000432","positive regulation of transcription from RNA polymerase II promoter by glucose","BP",6,0,0,1,1
"GO:0010835","regulation of protein ADP-ribosylation","BP",8,0,0,1,1
"GO:0046015","regulation of transcription by glucose","BP",11,0,0,1,1
"GO:0046016","positive regulation of transcription by glucose","BP",7,0,0,1,1
"GO:2000233","negative regulation of rRNA processing","BP",2,1,0,0.0512895526777291,1
"GO:0099179","regulation of synaptic membrane adhesion","BP",7,0,0,1,1
"GO:0019543","propionate catabolic process","BP",2,0,0,1,1
"GO:0042539","hypotonic salinity response","BP",3,0,0,1,1
"GO:0046327","glycerol biosynthetic process from pyruvate","BP",2,0,0,1,1
"GO:0071332","cellular response to fructose stimulus","BP",5,0,0,1,1
"GO:0071477","cellular hypotonic salinity response","BP",3,0,0,1,1
"GO:0140706","protein-containing complex localization to centriolar satellite","BP",2,0,0,1,1
"GO:0006272","leading strand elongation","BP",4,0,1,1,0.168464490295855
"GO:0006287","base-excision repair, gap-filling","BP",5,0,1,1,0.205950223636709
"GO:0019985","translesion synthesis","BP",21,0,1,1,0.620562366750555
"GO:0032201","telomere maintenance via semi-conservative replication","BP",4,0,0,1,1
"GO:1900264","positive regulation of DNA-directed DNA polymerase activity","BP",9,0,2,1,0.0591646166790928
"GO:1902990","mitotic telomere maintenance via semi-conservative replication","BP",3,0,0,1,1
"GO:0010157","response to chlorate","BP",2,0,0,1,1
"GO:0032902","nerve growth factor production","BP",3,0,1,1,0.129211744250714
"GO:0090472","dibasic protein processing","BP",1,0,0,1,1
"GO:0097341","zymogen inhibition","BP",1,0,0,1,1
"GO:1905609","positive regulation of smooth muscle cell-matrix adhesion","BP",2,0,0,1,1
"GO:0007354","zygotic determination of anterior/posterior axis, embryo","BP",2,0,1,1,0.0881088152837416
"GO:0060938","epicardium-derived cardiac fibroblast cell differentiation","BP",3,0,0,1,1
"GO:0060939","epicardium-derived cardiac fibroblast cell development","BP",3,0,0,1,1
"GO:0060940","epithelial to mesenchymal transition involved in cardiac fibroblast development","BP",2,0,0,1,1
"GO:1904761","negative regulation of myofibroblast differentiation","BP",4,1,0,0.0999546187804073,1
"GO:0006903","vesicle targeting","BP",59,0,0,1,1
"GO:0048199","vesicle targeting, to, from or within Golgi","BP",28,0,0,1,1
"GO:0048207","vesicle targeting, rough ER to cis-Golgi","BP",18,0,0,1,1
"GO:0048208","COPII vesicle coating","BP",18,0,0,1,1
"GO:0090114","COPII-coated vesicle budding","BP",35,1,0,0.602431720832126,1
"GO:0039702","viral budding via host ESCRT complex","BP",16,0,1,1,0.522033468003071
"GO:0045199","maintenance of epithelial cell apical/basal polarity","BP",4,0,0,1,1
"GO:0090611","ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway","BP",5,0,0,1,1
"GO:1903551","regulation of extracellular exosome assembly","BP",6,0,0,1,1
"GO:1903553","positive regulation of extracellular exosome assembly","BP",4,0,0,1,1
"GO:0046069","cGMP catabolic process","BP",5,0,1,1,0.205950223636709
"GO:0006198","cAMP catabolic process","BP",8,0,0,1,1
"GO:0010512","negative regulation of phosphatidylinositol biosynthetic process","BP",2,0,1,1,0.0881088152837416
"GO:0035787","cell migration involved in kidney development","BP",5,0,1,1,0.205950223636709
"GO:0035788","cell migration involved in metanephros development","BP",4,0,1,1,0.168464490295855
"GO:0035789","metanephric mesenchymal cell migration","BP",3,0,1,1,0.129211744250714
"GO:0035793","positive regulation of metanephric mesenchymal cell migration by platelet-derived growth factor receptor-beta signaling pathway","BP",3,0,1,1,0.129211744250714
"GO:0060683","regulation of branching involved in salivary gland morphogenesis by epithelial-mesenchymal signaling","BP",1,0,0,1,1
"GO:1900238","regulation of metanephric mesenchymal cell migration by platelet-derived growth factor receptor-beta signaling pathway","BP",3,0,1,1,0.129211744250714
"GO:1990401","embryonic lung development","BP",1,0,0,1,1
"GO:2000589","regulation of metanephric mesenchymal cell migration","BP",3,0,1,1,0.129211744250714
"GO:2000591","positive regulation of metanephric mesenchymal cell migration","BP",3,0,1,1,0.129211744250714
"GO:0072255","metanephric glomerular mesangial cell development","BP",1,0,1,1,0.0450686243217363
"GO:0072264","metanephric glomerular endothelium development","BP",1,0,1,1,0.0450686243217363
"GO:0090678","cell dedifferentiation involved in phenotypic switching","BP",2,0,1,1,0.0881088152837416
"GO:1905174","regulation of vascular associated smooth muscle cell dedifferentiation","BP",2,0,1,1,0.0881088152837416
"GO:1905176","positive regulation of vascular associated smooth muscle cell dedifferentiation","BP",1,0,1,1,0.0450686243217363
"GO:1990936","vascular associated smooth muscle cell dedifferentiation","BP",2,0,1,1,0.0881088152837416
"GO:0038086","VEGF-activated platelet-derived growth factor receptor signaling pathway","BP",3,0,1,1,0.129211744250714
"GO:0038091","positive regulation of cell proliferation by VEGF-activated platelet derived growth factor receptor signaling pathway","BP",3,0,1,1,0.129211744250714
"GO:0072275","metanephric glomerulus morphogenesis","BP",2,0,0,1,1
"GO:0072276","metanephric glomerulus vasculature morphogenesis","BP",2,0,0,1,1
"GO:0072277","metanephric glomerular capillary formation","BP",2,0,0,1,1
"GO:0060981","cell migration involved in coronary angiogenesis","BP",1,0,0,1,1
"GO:0106096","response to ceramide","BP",1,0,0,1,1
"GO:1901624","negative regulation of lymphocyte chemotaxis","BP",1,0,0,1,1
"GO:0015938","coenzyme A catabolic process","BP",6,0,0,1,1
"GO:0019634","organic phosphonate metabolic process","BP",1,0,0,1,1
"GO:0030643","intracellular phosphate ion homeostasis","BP",6,0,0,1,1
"GO:0033865","nucleoside bisphosphate metabolic process","BP",5,0,0,1,1
"GO:0033875","ribonucleoside bisphosphate metabolic process","BP",5,0,0,1,1
"GO:0034032","purine nucleoside bisphosphate metabolic process","BP",5,0,0,1,1
"GO:0034035","purine ribonucleoside bisphosphate metabolic process","BP",4,0,0,1,1
"GO:0035128","post-embryonic forelimb morphogenesis","BP",3,0,0,1,1
"GO:0050427","3'-phosphoadenosine 5'-phosphosulfate metabolic process","BP",4,0,0,1,1
"GO:1904384","cellular response to sodium phosphate","BP",1,0,0,1,1
"GO:1990787","negative regulation of hh target transcription factor activity","BP",1,0,0,1,1
"GO:2000394","positive regulation of lamellipodium morphogenesis","BP",6,1,0,0.146129179459175,1
"GO:0090673","endothelial cell-matrix adhesion","BP",7,0,0,1,1
"GO:0006686","sphingomyelin biosynthetic process","BP",12,0,0,1,1
"GO:0051867","general adaptation syndrome, behavioral process","BP",2,0,1,1,0.0881088152837416
"GO:0031554","regulation of termination of DNA-templated transcription","BP",6,0,0,1,1
"GO:0060567","negative regulation of termination of DNA-templated transcription","BP",3,0,0,1,1
"GO:0016557","peroxisome membrane biogenesis","BP",4,0,0,1,1
"GO:0044375","regulation of peroxisome size","BP",3,0,0,1,1
"GO:0006625","protein targeting to peroxisome","BP",9,0,0,1,1
"GO:0016558","protein import into peroxisome matrix","BP",15,0,0,1,1
"GO:0022615","protein to membrane docking","BP",5,1,0,0.123345109180533,1
"GO:0032581","ER-dependent peroxisome organization","BP",1,0,0,1,1
"GO:0045046","protein import into peroxisome membrane","BP",6,0,1,1,0.241748380859728
"GO:0072662","protein localization to peroxisome","BP",20,0,1,1,0.60263057954431
"GO:0072663","establishment of protein localization to peroxisome","BP",20,0,1,1,0.60263057954431
"GO:0106101","ER-dependent peroxisome localization","BP",1,0,0,1,1
"GO:1903027","regulation of opsonization","BP",4,0,0,1,1
"GO:1903028","positive regulation of opsonization","BP",4,0,0,1,1
"GO:0006003","fructose 2,6-bisphosphate metabolic process","BP",5,0,0,1,1
"GO:1904538","regulation of glycolytic process through fructose-6-phosphate","BP",3,0,0,1,1
"GO:1904539","negative regulation of glycolytic process through fructose-6-phosphate","BP",3,0,0,1,1
"GO:1904540","positive regulation of glycolytic process through fructose-6-phosphate","BP",2,0,0,1,1
"GO:0093001","glycolysis from storage polysaccharide through glucose-1-phosphate","BP",1,0,0,1,1
"GO:0099140","presynaptic actin cytoskeleton organization","BP",7,0,0,1,1
"GO:0099187","presynaptic cytoskeleton organization","BP",8,0,0,1,1
"GO:1904709","negative regulation of granulosa cell apoptotic process","BP",1,0,0,1,1
"GO:0061843","Sertoli cell barrier remodeling","BP",1,0,0,1,1
"GO:0036146","cellular response to mycotoxin","BP",1,0,0,1,1
"GO:0043215","daunorubicin transport","BP",1,0,0,1,1
"GO:0046864","isoprenoid transport","BP",4,0,0,1,1
"GO:0046865","terpenoid transport","BP",4,0,0,1,1
"GO:0071217","cellular response to external biotic stimulus","BP",2,0,1,1,0.0881088152837416
"GO:0097327","response to antineoplastic agent","BP",2,0,0,1,1
"GO:1901656","glycoside transport","BP",6,0,1,1,0.241748380859728
"GO:1904147","response to nonylphenol","BP",1,0,0,1,1
"GO:1904148","cellular response to nonylphenol","BP",1,0,0,1,1
"GO:1905230","response to borneol","BP",1,0,0,1,1
"GO:1905231","cellular response to borneol","BP",1,0,0,1,1
"GO:1905233","response to codeine","BP",1,0,0,1,1
"GO:1905235","response to quercetin","BP",1,0,0,1,1
"GO:1905237","response to cyclosporin A","BP",2,0,1,1,0.0881088152837416
"GO:2001025","positive regulation of response to drug","BP",3,0,0,1,1
"GO:0001552","ovarian follicle atresia","BP",3,0,0,1,1
"GO:1990547","mitochondrial phosphate ion transmembrane transport","BP",1,0,0,1,1
"GO:0000183","rDNA heterochromatin formation","BP",9,0,0,1,1
"GO:0006482","protein demethylation","BP",4,0,1,1,0.168464490295855
"GO:0008214","protein dealkylation","BP",4,0,1,1,0.168464490295855
"GO:0061187","regulation of rDNA heterochromatin formation","BP",2,0,0,1,1
"GO:0061188","negative regulation of rDNA heterochromatin formation","BP",2,0,0,1,1
"GO:1990700","nucleolar chromatin organization","BP",10,0,0,1,1
"GO:0034316","negative regulation of Arp2/3 complex-mediated actin nucleation","BP",6,0,0,1,1
"GO:0002414","immunoglobulin transcytosis in epithelial cells","BP",3,0,0,1,1
"GO:0002415","immunoglobulin transcytosis in epithelial cells mediated by polymeric immunoglobulin receptor","BP",2,0,0,1,1
"GO:0048015","phosphatidylinositol-mediated signaling","BP",22,1,0,0.439845716296456,1
"GO:0071579","regulation of zinc ion transport","BP",3,0,0,1,1
"GO:0071580","regulation of zinc ion transmembrane transport","BP",2,0,0,1,1
"GO:0071582","negative regulation of zinc ion transport","BP",2,0,0,1,1
"GO:0071583","negative regulation of zinc ion transmembrane transport","BP",2,0,0,1,1
"GO:0043201","response to L-leucine","BP",14,0,0,1,1
"GO:0071462","cellular response to water stimulus","BP",5,0,1,1,0.205950223636709
"GO:0071464","cellular response to hydrostatic pressure","BP",3,0,0,1,1
"GO:1903100","1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate metabolic process","BP",1,0,0,1,1
"GO:1904562","phosphatidylinositol 5-phosphate metabolic process","BP",2,0,0,1,1
"GO:1905062","positive regulation of cardioblast proliferation","BP",1,0,0,1,1
"GO:0090119","vesicle-mediated cholesterol transport","BP",8,0,0,1,1
"GO:1902633","1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate metabolic process","BP",3,0,0,1,1
"GO:1902635","1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate biosynthetic process","BP",3,0,0,1,1
"GO:2000786","positive regulation of autophagosome assembly","BP",20,0,0,1,1
"GO:1904313","response to methamphetamine hydrochloride","BP",1,0,0,1,1
"GO:1904933","regulation of cell proliferation in midbrain","BP",3,0,0,1,1
"GO:1904935","positive regulation of cell proliferation in midbrain","BP",2,0,0,1,1
"GO:1990792","cellular response to glial cell derived neurotrophic factor","BP",2,0,0,1,1
"GO:0042866","pyruvate biosynthetic process","BP",4,0,0,1,1
"GO:0048792","spontaneous exocytosis of neurotransmitter","BP",2,0,0,1,1
"GO:0061110","dense core granule biogenesis","BP",3,0,0,1,1
"GO:0110061","regulation of angiotensin-activated signaling pathway","BP",4,0,0,1,1
"GO:0110063","positive regulation of angiotensin-activated signaling pathway","BP",1,0,0,1,1
"GO:2000705","regulation of dense core granule biogenesis","BP",2,0,0,1,1
"GO:2000707","positive regulation of dense core granule biogenesis","BP",1,0,0,1,1
"GO:0018894","dibenzo-p-dioxin metabolic process","BP",2,0,1,1,0.0881088152837416
"GO:1990911","response to psychosocial stress","BP",1,1,0,0.0259814873922758,1
"GO:0006685","sphingomyelin catabolic process","BP",7,0,1,1,0.275934832300627
"GO:0060697","positive regulation of phospholipid catabolic process","BP",1,0,0,1,1
"GO:0110113","positive regulation of lipid transporter activity","BP",1,0,0,1,1
"GO:1900163","positive regulation of phospholipid scramblase activity","BP",1,0,0,1,1
