"","Term","Ont","N","Up","Down","P.Up","P.Down"
"GO:1901258","positive regulation of macrophage colony-stimulating factor production","BP",2,0,0,1,1
"GO:0006910","phagocytosis, recognition","BP",19,3,2,0.344252574681156,0.562721784068932
"GO:0010878","cholesterol storage","BP",17,5,1,0.0310793156807827,0.823791064608998
"GO:0010885","regulation of cholesterol storage","BP",11,3,0,0.109982206092204,1
"GO:0010886","positive regulation of cholesterol storage","BP",5,2,0,0.0951851699100831,1
"GO:0015912","short-chain fatty acid transport","BP",2,1,1,0.206411280686305,0.184653660480039
"GO:0030194","positive regulation of blood coagulation","BP",18,2,3,0.599915543908679,0.251265386284354
"GO:0030299","intestinal cholesterol absorption","BP",10,4,1,0.0172996150165543,0.639760437771974
"GO:0033194","response to hydroperoxide","BP",17,1,1,0.859999964915314,0.823791064608998
"GO:0034196","acylglycerol transport","BP",4,1,0,0.370236653747025,1
"GO:0034197","triglyceride transport","BP",4,1,0,0.370236653747025,1
"GO:0035634","response to stilbenoid","BP",12,5,2,0.00631348509574917,0.327325166424082
"GO:0070508","cholesterol import","BP",11,4,0,0.0248746878166373,1
"GO:0070543","response to linoleic acid","BP",2,1,1,0.206411280686305,0.184653660480039
"GO:0071447","cellular response to hydroperoxide","BP",10,1,1,0.685340044597582,0.639760437771974
"GO:0072564","blood microparticle formation","BP",2,1,0,0.206411280686305,1
"GO:0098856","intestinal lipid absorption","BP",15,5,1,0.0181257651369213,0.783840029326062
"GO:0150024","oxidised low-density lipoprotein particle clearance","BP",1,1,0,0.109160548994574,1
"GO:0150094","amyloid-beta clearance by cellular catabolic process","BP",7,4,0,0.00377282946572378,1
"GO:1900048","positive regulation of hemostasis","BP",18,2,3,0.599915543908679,0.251265386284354
"GO:2000121","regulation of removal of superoxide radicals","BP",5,1,0,0.43899952470626,1
"GO:2000332","regulation of blood microparticle formation","BP",2,1,0,0.206411280686305,1
"GO:2000334","positive regulation of blood microparticle formation","BP",2,1,0,0.206411280686305,1
"GO:0099638","endosome to plasma membrane protein transport","BP",21,0,3,1,0.333808583433882
"GO:1905123","regulation of glucosylceramidase activity","BP",2,1,0,0.206411280686305,1
"GO:0045779","negative regulation of bone resorption","BP",13,2,1,0.423026441001615,0.734838371082804
"GO:0046851","negative regulation of bone remodeling","BP",15,3,1,0.220309550706664,0.783840029326062
"GO:0033602","negative regulation of dopamine secretion","BP",6,0,0,1,1
"GO:0033604","negative regulation of catecholamine secretion","BP",8,1,0,0.603447785738674,1
"GO:0070741","response to interleukin-6","BP",35,2,7,0.907706480304243,0.0479869954805776
"GO:0071354","cellular response to interleukin-6","BP",31,1,7,0.972317786378377,0.026286441678065
"GO:0006011","UDP-alpha-D-glucose metabolic process","BP",4,0,0,1,1
"GO:0006220","pyrimidine nucleotide metabolic process","BP",41,7,5,0.15398781522234,0.366498120663885
"GO:0006244","pyrimidine nucleotide catabolic process","BP",13,1,3,0.777603673095555,0.125043496770888
"GO:0006256","UDP catabolic process","BP",3,1,0,0.293050922519059,1
"GO:0006487","protein N-linked glycosylation","BP",63,24,1,1.58840592411871e-08,0.998409490951771
"GO:0009138","pyrimidine nucleoside diphosphate metabolic process","BP",10,4,0,0.0172996150165543,1
"GO:0009140","pyrimidine nucleoside diphosphate catabolic process","BP",3,1,0,0.293050922519059,1
"GO:0009193","pyrimidine ribonucleoside diphosphate metabolic process","BP",8,3,0,0.0477359358489669,1
"GO:0009195","pyrimidine ribonucleoside diphosphate catabolic process","BP",3,1,0,0.293050922519059,1
"GO:0009218","pyrimidine ribonucleotide metabolic process","BP",29,5,4,0.204160881615078,0.308721864103658
"GO:0009222","pyrimidine ribonucleotide catabolic process","BP",9,1,2,0.646757761237612,0.214947474858401
"GO:0009225","nucleotide-sugar metabolic process","BP",44,13,1,0.000598879777079086,0.988862992465798
"GO:0046048","UDP metabolic process","BP",8,3,0,0.0477359358489669,1
"GO:0072527","pyrimidine-containing compound metabolic process","BP",57,8,5,0.280139827324477,0.659804642196425
"GO:0072529","pyrimidine-containing compound catabolic process","BP",18,1,3,0.87529904850394,0.251265386284354
"GO:0002645","positive regulation of tolerance induction","BP",9,1,0,0.646757761237612,1
"GO:0002666","positive regulation of T cell tolerance induction","BP",7,1,0,0.554831189353037,1
"GO:0002669","positive regulation of T cell anergy","BP",4,1,0,0.370236653747025,1
"GO:0002913","positive regulation of lymphocyte anergy","BP",4,1,0,0.370236653747025,1
"GO:0001780","neutrophil homeostasis","BP",28,3,6,0.603007579549601,0.0484920712707944
"GO:0001781","neutrophil apoptotic process","BP",10,0,2,1,0.252406069784849
"GO:0002246","wound healing involved in inflammatory response","BP",8,0,2,1,0.178075890811091
"GO:0006925","inflammatory cell apoptotic process","BP",22,2,3,0.709605249050767,0.361416546553077
"GO:0030214","hyaluronan catabolic process","BP",15,2,3,0.498885200160048,0.172656099033139
"GO:0033029","regulation of neutrophil apoptotic process","BP",8,0,2,1,0.178075890811091
"GO:0033031","positive regulation of neutrophil apoptotic process","BP",5,0,2,1,0.0771473599148401
"GO:0033034","positive regulation of myeloid cell apoptotic process","BP",10,1,2,0.685340044597582,0.252406069784849
"GO:0043518","negative regulation of DNA damage response, signal transduction by p53 class mediator","BP",15,1,4,0.823544709035671,0.0505186293005425
"GO:0045590","negative regulation of regulatory T cell differentiation","BP",5,1,4,0.43899952470626,0.00040744381767243
"GO:1900623","regulation of monocyte aggregation","BP",3,0,1,1,0.263778121698857
"GO:1900625","positive regulation of monocyte aggregation","BP",3,0,1,1,0.263778121698857
"GO:1902165","regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","BP",16,4,4,0.0885631455849836,0.062357769337881
"GO:1902166","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","BP",12,3,4,0.135257845063911,0.0231368656519808
"GO:2000392","regulation of lamellipodium morphogenesis","BP",10,1,2,0.685340044597582,0.252406069784849
"GO:0001971","negative regulation of activation of membrane attack complex","BP",2,0,0,1,1
"GO:0030948","negative regulation of vascular endothelial growth factor receptor signaling pathway","BP",13,1,0,0.777603673095555,1
"GO:0090272","negative regulation of fibroblast growth factor production","BP",5,0,1,1,0.399748899156237
"GO:1903660","negative regulation of complement-dependent cytotoxicity","BP",3,0,1,1,0.263778121698857
"GO:0010633","negative regulation of epithelial cell migration","BP",17,0,7,1,0.000646917541554986
"GO:1900746","regulation of vascular endothelial growth factor signaling pathway","BP",21,1,5,0.911880058116736,0.0466239548895922
"GO:1902547","regulation of cellular response to vascular endothelial growth factor stimulus","BP",23,1,5,0.930092013647566,0.0656982520862571
"GO:2001046","positive regulation of integrin-mediated signaling pathway","BP",14,2,3,0.461741780232931,0.14822860508662
"GO:0002468","dendritic cell antigen processing and presentation","BP",12,2,3,0.38291175215953,0.103319862208911
"GO:0002577","regulation of antigen processing and presentation","BP",17,2,4,0.568027727314925,0.0755174259311424
"GO:0002578","negative regulation of antigen processing and presentation","BP",7,0,3,1,0.0236639056789651
"GO:0002604","regulation of dendritic cell antigen processing and presentation","BP",9,2,2,0.256967981747173,0.214947474858401
"GO:0002605","negative regulation of dendritic cell antigen processing and presentation","BP",3,0,2,1,0.0264047380424041
"GO:0035425","autocrine signaling","BP",5,0,4,1,0.00040744381767243
"GO:0002291","T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell","BP",11,0,2,1,0.289990949054887
"GO:0002830","positive regulation of type 2 immune response","BP",14,3,1,0.190734405613725,0.760588797606835
"GO:0007039","protein catabolic process in the vacuole","BP",23,6,0,0.0331254076324336,1
"GO:0014905","myoblast fusion involved in skeletal muscle regeneration","BP",3,0,0,1,1
"GO:0035783","CD4-positive, alpha-beta T cell costimulation","BP",1,0,0,1,1
"GO:0050861","positive regulation of B cell receptor signaling pathway","BP",6,0,4,1,0.00112799929709404
"GO:0070861","regulation of protein exit from endoplasmic reticulum","BP",21,6,1,0.0214932579479034,0.88291603971993
"GO:0070863","positive regulation of protein exit from endoplasmic reticulum","BP",10,3,0,0.0867710647443217,1
"GO:0090716","adaptive immune memory response","BP",4,0,0,1,1
"GO:1904350","regulation of protein catabolic process in the vacuole","BP",10,4,0,0.0172996150165543,1
"GO:1904352","positive regulation of protein catabolic process in the vacuole","BP",4,2,0,0.0614937288351595,1
"GO:1905517","macrophage migration","BP",52,8,9,0.202203439215635,0.0607537035436505
"GO:1905521","regulation of macrophage migration","BP",36,7,6,0.0910393444679385,0.130819393417795
"GO:1905674","regulation of adaptive immune memory response","BP",2,0,0,1,1
"GO:1905676","positive regulation of adaptive immune memory response","BP",1,0,0,1,1
"GO:2000553","positive regulation of T-helper 2 cell cytokine production","BP",6,2,0,0.132706161758529,1
"GO:2001188","regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell","BP",4,0,1,1,0.335228591307958
"GO:2001190","positive regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell","BP",3,0,0,1,1
"GO:0032713","negative regulation of interleukin-4 production","BP",4,0,0,1,1
"GO:0043372","positive regulation of CD4-positive, alpha-beta T cell differentiation","BP",30,2,4,0.854421294671071,0.331539728798693
"GO:0007342","fusion of sperm to egg plasma membrane involved in single fertilization","BP",13,1,3,0.777603673095555,0.125043496770888
"GO:0030913","paranodal junction assembly","BP",7,1,0,0.554831189353037,1
"GO:0045026","plasma membrane fusion","BP",14,1,3,0.801900741777296,0.14822860508662
"GO:0110030","regulation of G2/MI transition of meiotic cell cycle","BP",6,1,0,0.500258197295807,1
"GO:0110032","positive regulation of G2/MI transition of meiotic cell cycle","BP",3,1,0,0.293050922519059,1
"GO:1901993","regulation of meiotic cell cycle phase transition","BP",12,3,1,0.135257845063911,0.706320315754555
"GO:1901995","positive regulation of meiotic cell cycle phase transition","BP",4,1,0,0.370236653747025,1
"GO:1904054","regulation of cholangiocyte proliferation","BP",6,0,0,1,1
"GO:1904056","positive regulation of cholangiocyte proliferation","BP",3,0,0,1,1
"GO:1990705","cholangiocyte proliferation","BP",8,1,1,0.603447785738674,0.55812749807161
"GO:0006997","nucleus organization","BP",141,10,19,0.952261869932052,0.0884656607512856
"GO:0006998","nuclear envelope organization","BP",54,3,6,0.943655398992335,0.428110945546497
"GO:0007077","mitotic nuclear membrane disassembly","BP",1,1,0,0.109160548994574,1
"GO:0030261","chromosome condensation","BP",37,10,1,0.00512966645207213,0.977201983282159
"GO:0030397","membrane disassembly","BP",8,2,1,0.214515014653577,0.55812749807161
"GO:0048308","organelle inheritance","BP",15,3,2,0.220309550706664,0.435071553537667
"GO:0048313","Golgi inheritance","BP",15,3,2,0.220309550706664,0.435071553537667
"GO:0051081","nuclear membrane disassembly","BP",7,2,1,0.172820244952425,0.510621047164045
"GO:0062033","positive regulation of mitotic sister chromatid segregation","BP",8,2,1,0.214515014653577,0.55812749807161
"GO:0071763","nuclear membrane organization","BP",37,2,3,0.923394411707311,0.710230655127391
"GO:0090166","Golgi disassembly","BP",6,2,0,0.132706161758529,1
"GO:1905446","regulation of mitochondrial ATP synthesis coupled electron transport","BP",6,3,0,0.0201431862131907,1
"GO:1905448","positive regulation of mitochondrial ATP synthesis coupled electron transport","BP",5,3,0,0.0109565672227741,1
"GO:0034340","response to type I interferon","BP",67,14,3,0.012224742053559,0.964128364181362
"GO:0060337","type I interferon-mediated signaling pathway","BP",60,11,3,0.0580112439257825,0.939283647207902
"GO:0060338","regulation of type I interferon-mediated signaling pathway","BP",42,9,3,0.0346626361784807,0.787896786072582
"GO:0071357","cellular response to type I interferon","BP",60,11,3,0.0580112439257825,0.939283647207902
"GO:0007097","nuclear migration","BP",31,4,6,0.442977256720522,0.0741196270378464
"GO:0051645","Golgi localization","BP",14,0,1,1,0.760588797606835
"GO:0051683","establishment of Golgi localization","BP",8,0,1,1,0.55812749807161
"GO:0051823","regulation of synapse structural plasticity","BP",6,1,1,0.500258197295807,0.458010819544648
"GO:0051835","positive regulation of synapse structural plasticity","BP",4,1,0,0.370236653747025,1
"GO:0060501","positive regulation of epithelial cell proliferation involved in lung morphogenesis","BP",5,1,0,0.43899952470626,1
"GO:0060661","submandibular salivary gland formation","BP",1,0,0,1,1
"GO:0086100","endothelin receptor signaling pathway","BP",11,1,3,0.719710438959647,0.0832741130696785
"GO:0086101","endothelin receptor signaling pathway involved in heart process","BP",3,0,1,1,0.263778121698857
"GO:0086103","G protein-coupled receptor signaling pathway involved in heart process","BP",7,1,1,0.554831189353037,0.510621047164045
"GO:0090135","actin filament branching","BP",2,0,0,1,1
"GO:2000794","regulation of epithelial cell proliferation involved in lung morphogenesis","BP",7,1,0,0.554831189353037,1
"GO:0000727","double-strand break repair via break-induced replication","BP",11,0,0,1,1
"GO:0071163","DNA replication preinitiation complex assembly","BP",3,0,0,1,1
"GO:1902977","mitotic DNA replication preinitiation complex assembly","BP",1,0,0,1,1
"GO:0010571","positive regulation of nuclear cell cycle DNA replication","BP",6,0,3,1,0.0145634853161578
"GO:0033262","regulation of nuclear cell cycle DNA replication","BP",11,0,3,1,0.0832741130696785
"GO:2000105","positive regulation of DNA-templated DNA replication","BP",14,2,3,0.461741780232931,0.14822860508662
"GO:0010955","negative regulation of protein processing","BP",22,2,4,0.709605249050767,0.158958150345649
"GO:0030517","negative regulation of axon extension","BP",29,4,5,0.391801493343052,0.1444817181819
"GO:0035847","uterine epithelium development","BP",2,0,2,1,0.00940953773253647
"GO:0050771","negative regulation of axonogenesis","BP",49,4,7,0.797301638525348,0.19347646204834
"GO:0060065","uterus development","BP",19,2,8,0.629993540288388,0.000218956177181171
"GO:0060605","tube lumen cavitation","BP",5,2,1,0.0951851699100831,0.399748899156237
"GO:0060662","salivary gland cavitation","BP",5,2,1,0.0951851699100831,0.399748899156237
"GO:0060693","regulation of branching involved in salivary gland morphogenesis","BP",10,0,5,1,0.0014184381775442
