"NGenes","Direction","PValue","FDR","Contrast"
465,"Up",0.641039864545495,0.834544245602082,"L.LvsP.RICKMAN_METASTASIS_UP"
309,"Up",0.641507013075563,0.834955808685214,"L.LvsP.NABA_ECM_REGULATORS"
16,"Up",0.641837820360504,0.835189764361785,"L.LvsP.BIOCARTA_THELPER_PATHWAY"
10,"Down",0.642181465297277,0.835370703352097,"L.LvsP.MIKKELSEN_DEDIFFERENTIATED_STATE_UP"
212,"Up",0.642385462993977,0.835370703352097,"L.LvsP.LINDGREN_BLADDER_CANCER_CLUSTER_2A_DN"
619,"Down",0.64243013757517,0.835370703352097,"L.LvsP.YAGI_AML_WITH_11Q23_REARRANGED"
19,"Down",0.642970004223597,0.835510374934547,"L.LvsP.REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1"
51,"Up",0.643078097295669,0.835510374934547,"L.LvsP.REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS"
84,"Down",0.643303310937793,0.835510374934547,"L.LvsP.REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES"
500,"Down",0.64331288013199,0.835510374934547,"L.LvsP.WANG_SMARCE1_TARGETS_UP"
18,"Down",0.643553508636975,0.835510374934547,"L.LvsP.YEMELYANOV_GR_TARGETS_DN"
526,"Up",0.643639399678133,0.835510374934547,"L.LvsP.SABATES_COLORECTAL_ADENOMA_DN"
104,"Down",0.643742165852102,0.835510374934547,"L.LvsP.LI_DCP2_BOUND_MRNA"
22,"Down",0.643746463595799,0.835510374934547,"L.LvsP.BIOCARTA_CALCINEURIN_PATHWAY"
254,"Down",0.64414148345979,0.835826862719827,"L.LvsP.CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_DN"
184,"Down",0.6444536553367,0.835909288647648,"L.LvsP.FIGUEROA_AML_METHYLATION_CLUSTER_1_UP"
82,"Down",0.644542129260074,0.835909288647648,"L.LvsP.HALMOS_CEBPA_TARGETS_UP"
76,"Up",0.644658565164328,0.835909288647648,"L.LvsP.REACTOME_DAP12_SIGNALING"
24,"Down",0.645435943615854,0.8366834381528,"L.LvsP.REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING"
97,"Up",0.645558246908997,0.8366834381528,"L.LvsP.GRADE_COLON_VS_RECTAL_CANCER_DN"
210,"Up",0.645869373208922,0.836890500227825,"L.LvsP.MIKKELSEN_ES_LCP_WITH_H3K4ME3"
59,"Down",0.646156191390647,0.836989375948171,"L.LvsP.VALK_AML_CLUSTER_4"
879,"Down",0.646321547332488,0.836989375948171,"L.LvsP.WEST_ADRENOCORTICAL_TUMOR_DN"
136,"Up",0.646399825519749,0.836989375948171,"L.LvsP.MIKKELSEN_ES_HCP_WITH_H3_UNMETHYLATED"
33,"Down",0.646719889103144,0.83701644315785,"L.LvsP.REACTOME_GP1B_IX_V_ACTIVATION_SIGNALLING"
309,"Down",0.646723502472479,0.83701644315785,"L.LvsP.DARWICHE_SQUAMOUS_CELL_CARCINOMA_DN"
48,"Up",0.646982793233892,0.83715606454252,"L.LvsP.YANG_BREAST_CANCER_ESR1_BULK_UP"
110,"Up",0.647480052336443,0.837603464990219,"L.LvsP.REACTOME_POTASSIUM_CHANNELS"
330,"Up",0.647971244424905,0.83804280945621,"L.LvsP.TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_UP"
19,"Up",0.648484760639587,0.838510814213349,"L.LvsP.BIOCARTA_LONGEVITY_PATHWAY"
19,"Down",0.649265601506068,0.839278190943613,"L.LvsP.REACTOME_OAS_ANTIVIRAL_RESPONSE"
52,"Up",0.649381823269447,0.839278190943613,"L.LvsP.XU_RESPONSE_TO_TRETINOIN_UP"
103,"Up",0.649581593448824,0.839338348589053,"L.LvsP.OUELLET_CULTURED_OVARIAN_CANCER_INVASIVE_VS_LMP_DN"
165,"Up",0.649731982629978,0.839338348589053,"L.LvsP.NIKOLSKY_BREAST_CANCER_8Q12_Q22_AMPLICON"
167,"Down",0.650612912632984,0.840083035804375,"L.LvsP.SANA_TNF_SIGNALING_UP"
6,"Down",0.650667281183474,0.840083035804375,"L.LvsP.FIGUEROA_AML_METHYLATION_CLUSTER_7_DN"
32,"Up",0.650764268828023,0.840083035804375,"L.LvsP.HOLLEMAN_PREDNISOLONE_RESISTANCE_B_ALL_DN"
37,"Up",0.651102635139404,0.840155879120404,"L.LvsP.SARTIPY_BLUNTED_BY_INSULIN_RESISTANCE_UP"
201,"Down",0.651225147453942,0.840155879120404,"L.LvsP.WIERENGA_STAT5A_TARGETS_GROUP1"
40,"Up",0.651276559578595,0.840155879120404,"L.LvsP.WU_HBX_TARGETS_2_UP"
44,"Down",0.651603024577128,0.840380947722636,"L.LvsP.REACTOME_METABOLISM_OF_STEROID_HORMONES"
56,"Down",0.652087213002446,0.840390553803065,"L.LvsP.REACTOME_AQUAPORIN_MEDIATED_TRANSPORT"
57,"Up",0.652194523539215,0.840390553803065,"L.LvsP.WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_UP"
9,"Up",0.652490095960567,0.840390553803065,"L.LvsP.REACTOME_HIGHLY_SODIUM_PERMEABLE_POSTSYNAPTIC_ACETYLCHOLINE_NICOTINIC_RECEPTORS"
30,"Up",0.652545385778781,0.840390553803065,"L.LvsP.PID_TRAIL_PATHWAY"
46,"Down",0.652649720973823,0.840390553803065,"L.LvsP.REACTOME_NOD1_2_SIGNALING_PATHWAY"
51,"Up",0.652697024929539,0.840390553803065,"L.LvsP.SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX4_DN"
17,"Up",0.652794737985726,0.840390553803065,"L.LvsP.TURASHVILI_BREAST_NORMAL_DUCTAL_VS_LOBULAR_DN"
65,"Up",0.652826447564508,0.840390553803065,"L.LvsP.SMID_BREAST_CANCER_RELAPSE_IN_PLEURA_DN"
55,"Up",0.653062370544904,0.840427376850113,"L.LvsP.GENTILE_UV_LOW_DOSE_UP"
1768,"Down",0.653159059201472,0.840427376850113,"L.LvsP.PEREZ_TP53_TARGETS"
119,"Down",0.653725566512425,0.840960599638715,"L.LvsP.GALINDO_IMMUNE_RESPONSE_TO_ENTEROTOXIN"
43,"Down",0.654405965796221,0.841449659774654,"L.LvsP.REACTOME_REGULATION_OF_TNFR1_SIGNALING"
349,"Up",0.654442718560748,0.841449659774654,"L.LvsP.MIKKELSEN_MEF_ICP_WITH_H3K27ME3"
13,"Down",0.654773648997496,0.841449659774654,"L.LvsP.REACTOME_PROCESSING_AND_ACTIVATION_OF_SUMO"
76,"Down",0.654829417723015,0.841449659774654,"L.LvsP.CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_UP"
167,"Down",0.654866682222886,0.841449659774654,"L.LvsP.SMID_BREAST_CANCER_RELAPSE_IN_BONE_UP"
12,"Up",0.65515200257463,0.841464814459203,"L.LvsP.FOURNIER_ACINAR_DEVELOPMENT_EARLY_DN"
13,"Down",0.65518285878945,0.841464814459203,"L.LvsP.CLIMENT_BREAST_CANCER_COPY_NUMBER_DN"
85,"Down",0.655470339055359,0.841491934695159,"L.LvsP.CHIBA_RESPONSE_TO_TSA"
110,"Up",0.655588469475719,0.841491934695159,"L.LvsP.LEE_LIVER_CANCER_MYC_DN"
73,"Up",0.655660563332745,0.841491934695159,"L.LvsP.CHESLER_BRAIN_HIGHEST_GENETIC_VARIANCE"
726,"Down",0.655993900722561,0.841672447187319,"L.LvsP.PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_DN"
30,"Up",0.656164382213038,0.841672447187319,"L.LvsP.REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK"
33,"Down",0.656379401541936,0.841672447187319,"L.LvsP.HUI_MAPK14_TARGETS_UP"
388,"Down",0.656508863954225,0.841672447187319,"L.LvsP.MIYAGAWA_TARGETS_OF_EWSR1_ETS_FUSIONS_DN"
67,"Down",0.656562355709696,0.841672447187319,"L.LvsP.REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING"
87,"Down",0.656946482253195,0.841969657018525,"L.LvsP.KEGG_STEROID_HORMONE_BIOSYNTHESIS"
137,"Up",0.658032272588203,0.843165801886483,"L.LvsP.BROWNE_HCMV_INFECTION_6HR_UP"
53,"Down",0.658633515662832,0.843740664527293,"L.LvsP.REACTOME_SYNDECAN_INTERACTIONS"
337,"Up",0.658866723777896,0.843789347472868,"L.LvsP.MCBRYAN_PUBERTAL_BREAST_6_7WK_UP"
37,"Up",0.658976741253002,0.843789347472868,"L.LvsP.MATZUK_CENTRAL_FOR_FEMALE_FERTILITY"
200,"Up",0.659287563030349,0.843991881452836,"L.LvsP.ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION"
5,"Down",0.659989140712669,0.844694434953783,"L.LvsP.REACTOME_EXTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION"
152,"Down",0.660211953043198,0.844784051926832,"L.LvsP.LEIN_MIDBRAIN_MARKERS"
13,"Down",0.660612532309898,0.844948773494816,"L.LvsP.ZHENG_FOXP3_TARGETS_IN_T_LYMPHOCYTE_UP"
166,"Down",0.660646328055361,0.844948773494816,"L.LvsP.KESHELAVA_MULTIPLE_DRUG_RESISTANCE"
77,"Down",0.660820629785163,0.844976240074507,"L.LvsP.MARTINEZ_RESPONSE_TO_TRABECTEDIN"
202,"Up",0.66150844825564,0.845372156231691,"L.LvsP.REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS"
9,"Up",0.661514806303987,0.845372156231691,"L.LvsP.REACTOME_SYNTHESIS_OF_PG"
56,"Down",0.661588952796985,0.845372156231691,"L.LvsP.TSENG_ADIPOGENIC_POTENTIAL_UP"
56,"Down",0.662260877480745,0.845877619992171,"L.LvsP.SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES"
33,"Down",0.662290507676996,0.845877619992171,"L.LvsP.REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION"
316,"Up",0.662743532720849,0.846067151586662,"L.LvsP.SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN"
39,"Up",0.662808529991641,0.846067151586662,"L.LvsP.HASLINGER_B_CLL_WITH_MUTATED_VH_GENES"
9,"Up",0.662908945676664,0.846067151586662,"L.LvsP.REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS"
66,"Up",0.66309705218786,0.846067151586662,"L.LvsP.REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS"
63,"Up",0.663204021518646,0.846067151586662,"L.LvsP.TSUNODA_CISPLATIN_RESISTANCE_DN"
30,"Up",0.663433134794238,0.846164198910575,"L.LvsP.REACTOME_SYNTHESIS_OF_PC"
25,"Down",0.663745593933606,0.846367478980375,"L.LvsP.REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING"
46,"Up",0.663912373301675,0.84638494627276,"L.LvsP.PETRETTO_HEART_MASS_QTL_CIS_UP"
43,"Up",0.664202662323393,0.846559824800839,"L.LvsP.MARTINELLI_IMMATURE_NEUTROPHIL_UP"
49,"Down",0.664581486463637,0.846727573810976,"L.LvsP.REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES"
42,"Up",0.664640562550124,0.846727573810976,"L.LvsP.WALLACE_JAK2_TARGETS_UP"
92,"Down",0.664961209945741,0.846935749811703,"L.LvsP.LUCAS_HNF4A_TARGETS_UP"
225,"Up",0.665123053596969,0.846935749811703,"L.LvsP.KAYO_AGING_MUSCLE_DN"
16,"Up",0.665263512648259,0.846935749811703,"L.LvsP.REACTOME_CLEC7A_DECTIN_1_INDUCES_NFAT_ACTIVATION"
77,"Up",0.665439646190553,0.846964964039495,"L.LvsP.TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_DUCTAL_NORMAL_UP"
7,"Up",0.666495032948077,0.848032555705667,"L.LvsP.REACTOME_SUMO_IS_TRANSFERRED_FROM_E1_TO_E2_UBE2I_UBC9"
10,"Up",0.666585184861065,0.848032555705667,"L.LvsP.WEBER_METHYLATED_LCP_IN_SPERM_DN"
45,"Up",0.666904040886887,0.848243027849919,"L.LvsP.SAMOLS_TARGETS_OF_KHSV_MIRNAS_UP"
18,"Up",0.667493440688055,0.848477298920181,"L.LvsP.BIOCARTA_AHSP_PATHWAY"
14,"Up",0.667520444904666,0.848477298920181,"L.LvsP.REACTOME_LYSOSPHINGOLIPID_AND_LPA_RECEPTORS"
49,"Up",0.667681295553586,0.848477298920181,"L.LvsP.UZONYI_RESPONSE_TO_LEUKOTRIENE_AND_THROMBIN"
9,"Up",0.667705620606623,0.848477298920181,"L.LvsP.GLINSKY_CANCER_DEATH_UP"
126,"Down",0.667855526297817,0.848477298920181,"L.LvsP.REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS"
40,"Down",0.668283637655567,0.848680965572503,"L.LvsP.REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE"
86,"Up",0.66866249970822,0.848680965572503,"L.LvsP.REACTOME_PEROXISOMAL_PROTEIN_IMPORT"
46,"Up",0.668707828537051,0.848680965572503,"L.LvsP.YAMASHITA_LIVER_CANCER_WITH_EPCAM_DN"
31,"Down",0.668736696949409,0.848680965572503,"L.LvsP.BIOCARTA_MTOR_PATHWAY"
33,"Up",0.668783318321468,0.848680965572503,"L.LvsP.MATZUK_LUTEAL_GENES"
93,"Up",0.670037020560367,0.850070933453426,"L.LvsP.KRASNOSELSKAYA_ILF3_TARGETS_DN"
8,"Up",0.67018614558211,0.850070933453426,"L.LvsP.REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS"
99,"Down",0.671206687944572,0.851170132487509,"L.LvsP.MIKKELSEN_ES_ICP_WITH_H3K27ME3"
61,"Down",0.671870545004969,0.85181661163322,"L.LvsP.RIZ_ERYTHROID_DIFFERENTIATION_6HR"
31,"Down",0.672702635709418,0.852676036872391,"L.LvsP.MAINA_VHL_TARGETS_DN"
358,"Down",0.672929588609061,0.852768208897433,"L.LvsP.BOQUEST_STEM_CELL_DN"
140,"Down",0.673576839921719,0.853392838663425,"L.LvsP.GU_PDEF_TARGETS_UP"
55,"Up",0.673833684820915,0.853472835777866,"L.LvsP.CHEN_LUNG_CANCER_SURVIVAL"
85,"Down",0.673948707000572,0.853472835777866,"L.LvsP.DUNNE_TARGETS_OF_AML1_MTG8_FUSION_UP"
86,"Up",0.674447211005985,0.85390854812276,"L.LvsP.KENNY_CTNNB1_TARGETS_DN"
259,"Up",0.674969523410339,0.854374197558554,"L.LvsP.BROWNE_HCMV_INFECTION_30MIN_DN"
11,"Down",0.675847166625508,0.855289307455352,"L.LvsP.REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY"
142,"Up",0.677667629559999,0.857396870443304,"L.LvsP.BROWNE_INTERFERON_RESPONSIVE_GENES"
31,"Up",0.678419108757861,0.858045315684413,"L.LvsP.SASAI_TARGETS_OF_CXCR6_AND_PTCH1_UP"
36,"Up",0.678503163424959,0.858045315684413,"L.LvsP.YAO_HOXA10_TARGETS_VIA_PROGESTERONE_DN"
90,"Up",0.678810407570536,0.858045315684413,"L.LvsP.TENEDINI_MEGAKARYOCYTE_MARKERS"
36,"Up",0.678917503909752,0.858045315684413,"L.LvsP.HOLLEMAN_ASPARAGINASE_RESISTANCE_ALL_UP"
1509,"Down",0.679076179842133,0.858045315684413,"L.LvsP.MARTENS_TRETINOIN_RESPONSE_UP"
142,"Down",0.679111286206365,0.858045315684413,"L.LvsP.REACTOME_VISUAL_PHOTOTRANSDUCTION"
23,"Up",0.679278521808675,0.858060531660993,"L.LvsP.REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE"
257,"Up",0.679503355365623,0.858148481456494,"L.LvsP.RICKMAN_HEAD_AND_NECK_CANCER_A"
268,"Down",0.680302889805772,0.858962018208749,"L.LvsP.KIM_MYC_AMPLIFICATION_TARGETS_UP"
16,"Up",0.680821672683724,0.85942078270966,"L.LvsP.BIOCARTA_TSP1_PATHWAY"
96,"Down",0.681221835011667,0.859729633823215,"L.LvsP.FIGUEROA_AML_METHYLATION_CLUSTER_6_DN"
23,"Up",0.681476270823334,0.859854473158881,"L.LvsP.LIU_IL13_PRIMING_MODEL"
34,"Up",0.682900069143315,0.861454365113709,"L.LvsP.WILLIAMS_ESR2_TARGETS_UP"
49,"Down",0.683114253622118,0.861527990026618,"L.LvsP.KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_4NQO_IN_WS"
9,"Down",0.683956420334453,0.862133521310293,"L.LvsP.REACTOME_FGFR1B_LIGAND_BINDING_AND_ACTIVATION"
8,"Up",0.684058443947208,0.862133521310293,"L.LvsP.REACTOME_TRNA_MODIFICATION_IN_THE_MITOCHONDRION"
9,"Down",0.684062173627827,0.862133521310293,"L.LvsP.CASTELLANO_HRAS_TARGETS_UP"
207,"Down",0.684803794983991,0.862535041346494,"L.LvsP.GOLDRATH_HOMEOSTATIC_PROLIFERATION"
303,"Down",0.684841728574047,0.862535041346494,"L.LvsP.PROVENZANI_METASTASIS_UP"
55,"Down",0.684848766777194,0.862535041346494,"L.LvsP.PID_LYMPH_ANGIOGENESIS_PATHWAY"
259,"Up",0.68525946816258,0.862585965208684,"L.LvsP.BROCKE_APOPTOSIS_REVERSED_BY_IL6"
116,"Up",0.685289592039441,0.862585965208684,"L.LvsP.REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES"
12,"Up",0.685423603857502,0.862585965208684,"L.LvsP.BIOCARTA_RHODOPSIN_PATHWAY"
60,"Up",0.685632001923856,0.862585965208684,"L.LvsP.GENTILE_UV_RESPONSE_CLUSTER_D8"
50,"Up",0.685829252199853,0.862585965208684,"L.LvsP.WUNDER_INFLAMMATORY_RESPONSE_AND_CHOLESTEROL_DN"
24,"Up",0.686067913376206,0.862585965208684,"L.LvsP.REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION"
16,"Up",0.686325351358439,0.862585965208684,"L.LvsP.BIOCARTA_P27_PATHWAY"
51,"Up",0.68633219757435,0.862585965208684,"L.LvsP.KASLER_HDAC7_TARGETS_2_DN"
336,"Up",0.686482464681965,0.862585965208684,"L.LvsP.IWANAGA_CARCINOGENESIS_BY_KRAS_UP"
10,"Down",0.686499548171193,0.862585965208684,"L.LvsP.MIKKELSEN_DEDIFFERENTIATED_STATE_DN"
87,"Down",0.686716851672265,0.862585965208684,"L.LvsP.MATTIOLI_MGUS_VS_MULTIPLE_MYELOMA"
77,"Down",0.686882223163802,0.862585965208684,"L.LvsP.MELLMAN_TUT1_TARGETS_DN"
47,"Up",0.686995867050716,0.862585965208684,"L.LvsP.REACTOME_LAMININ_INTERACTIONS"
17,"Down",0.687073356986624,0.862585965208684,"L.LvsP.PARK_APL_PATHOGENESIS_UP"
40,"Down",0.687886171616651,0.863274215201089,"L.LvsP.REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY"
21,"Down",0.68793383833894,0.863274215201089,"L.LvsP.GOERING_BLOOD_HDL_CHOLESTEROL_QTL_CIS"
121,"Up",0.688118532834087,0.863310044937524,"L.LvsP.LIAN_LIPA_TARGETS_3M"
26,"Up",0.688582188267036,0.863675069019995,"L.LvsP.VISALA_AGING_LYMPHOCYTE_DN"
69,"Down",0.688721898952642,0.863675069019995,"L.LvsP.SCHEIDEREIT_IKK_INTERACTING_PROTEINS"
57,"Up",0.689005106361753,0.86383429321409,"L.LvsP.WANG_TARGETS_OF_MLL_CBP_FUSION_DN"
460,"Up",0.689361183808294,0.864007160483329,"L.LvsP.BOQUEST_STEM_CELL_UP"
117,"Up",0.689455523974037,0.864007160483329,"L.LvsP.JIANG_VHL_TARGETS"
59,"Down",0.689792237300639,0.864054591520513,"L.LvsP.REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES"
60,"Up",0.689805926382988,0.864054591520513,"L.LvsP.PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_UP"
12,"Down",0.690123808916315,0.8642569738388,"L.LvsP.VANDESLUIS_NORMAL_EMBRYOS_UP"
22,"Down",0.690483603070949,0.864495280005097,"L.LvsP.SHIN_B_CELL_LYMPHOMA_CLUSTER_5"
20,"Up",0.690626813489332,0.864495280005097,"L.LvsP.WIEMANN_TELOMERE_SHORTENING_AND_CHRONIC_LIVER_DAMAGE_DN"
63,"Down",0.690828117316204,0.864551530249274,"L.LvsP.KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS"
566,"Down",0.69126742644841,0.864905544429341,"L.LvsP.SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_UP"
9,"Down",0.691853404770263,0.865442867641353,"L.LvsP.SCHUHMACHER_MYC_TARGETS_DN"
12,"Up",0.692326140478581,0.865797563089929,"L.LvsP.YAMANAKA_GLIOBLASTOMA_SURVIVAL_DN"
453,"Down",0.692450139986194,0.865797563089929,"L.LvsP.SANSOM_APC_TARGETS"
432,"Up",0.692725552971828,0.865938792729073,"L.LvsP.ONDER_CDH1_TARGETS_2_UP"
41,"Down",0.69287632827517,0.865938792729073,"L.LvsP.REACTOME_INWARDLY_RECTIFYING_K_CHANNELS"
25,"Up",0.693347606178915,0.866304360924461,"L.LvsP.REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS"
318,"Up",0.69348220319256,0.866304360924461,"L.LvsP.ALONSO_METASTASIS_UP"
26,"Down",0.694306214000599,0.86672751184111,"L.LvsP.PHESSE_TARGETS_OF_APC_AND_MBD2_UP"
53,"Down",0.694322272486473,0.86672751184111,"L.LvsP.SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_DN"
143,"Up",0.694331444586849,0.86672751184111,"L.LvsP.REACTOME_INTEGRATION_OF_ENERGY_METABOLISM"
24,"Up",0.694537012133708,0.86672751184111,"L.LvsP.LOPEZ_MESOTELIOMA_SURVIVAL_TIME_UP"
76,"Down",0.694700302302301,0.86672751184111,"L.LvsP.REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME"
37,"Down",0.694761499815482,0.86672751184111,"L.LvsP.REACTOME_CYP2E1_REACTIONS"
211,"Up",0.695170900780052,0.866902476236974,"L.LvsP.REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT"
140,"Up",0.695466832308123,0.866902476236974,"L.LvsP.HECKER_IFNB1_TARGETS"
20,"Down",0.695588531689991,0.866902476236974,"L.LvsP.BARRIER_CANCER_RELAPSE_TUMOR_SAMPLE_UP"
40,"Down",0.69605326511144,0.866902476236974,"L.LvsP.MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_UP"
113,"Down",0.69613802259408,0.866902476236974,"L.LvsP.PID_PTP1B_PATHWAY"
7,"Up",0.696138772285737,0.866902476236974,"L.LvsP.DIERICK_SEROTONIN_FUNCTION_GENES"
85,"Up",0.696293956551274,0.866902476236974,"L.LvsP.GRAHAM_CML_QUIESCENT_VS_NORMAL_QUIESCENT_DN"
27,"Down",0.696313123765871,0.866902476236974,"L.LvsP.PHESSE_TARGETS_OF_APC_AND_MBD2_DN"
30,"Down",0.696449698104652,0.866902476236974,"L.LvsP.BIOCARTA_CTLA4_PATHWAY"
43,"Up",0.696640039804484,0.866902476236974,"L.LvsP.FOURNIER_ACINAR_DEVELOPMENT_LATE_DN"
28,"Up",0.696759331355602,0.866902476236974,"L.LvsP.VISALA_RESPONSE_TO_HEAT_SHOCK_AND_AGING_UP"
28,"Up",0.696783252739576,0.866902476236974,"L.LvsP.HOLLERN_ADENOMYOEPITHELIAL_BREAST_TUMOR"
69,"Down",0.697017093041319,0.866998314381429,"L.LvsP.CERIBELLI_GENES_INACTIVE_AND_BOUND_BY_NFY"
200,"Down",0.69764228117049,0.867580785558173,"L.LvsP.ELVIDGE_HYPOXIA_BY_DMOG_UP"
12,"Up",0.697857534366878,0.867653318532599,"L.LvsP.REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS"
8,"Up",0.698110976652369,0.867773289098685,"L.LvsP.NIKOLSKY_BREAST_CANCER_19Q13.4_AMPLICON"
486,"Up",0.698595529532094,0.867873867633795,"L.LvsP.REACTOME_M_PHASE"
431,"Up",0.69859929846221,0.867873867633795,"L.LvsP.BROWNE_HCMV_INFECTION_1HR_DN"
5,"Down",0.698802372866485,0.867873867633795,"L.LvsP.RAFFEL_VEGFA_TARGETS_DN"
18,"Down",0.698864440422563,0.867873867633795,"L.LvsP.MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_1"
37,"Up",0.699179493300287,0.867873867633795,"L.LvsP.REACTOME_DECTIN_2_FAMILY"
523,"Down",0.699422658465364,0.867873867633795,"L.LvsP.FISCHER_DIRECT_P53_TARGETS_META_ANALYSIS"
11,"Down",0.699554348462019,0.867873867633795,"L.LvsP.REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS"
44,"Up",0.699645578341037,0.867873867633795,"L.LvsP.YANG_BREAST_CANCER_ESR1_LASER_UP"
523,"Up",0.699661534541388,0.867873867633795,"L.LvsP.GRAESSMANN_RESPONSE_TO_MC_AND_SERUM_DEPRIVATION_UP"
6,"Up",0.699767340302601,0.867873867633795,"L.LvsP.BIOCARTA_SUMO_PATHWAY"
214,"Up",0.699918534233875,0.867873867633795,"L.LvsP.REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS"
27,"Up",0.70144461989456,0.869008176993966,"L.LvsP.REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1"
13,"Down",0.701482566179428,0.869008176993966,"L.LvsP.REACTOME_RRNA_PROCESSING_IN_THE_MITOCHONDRION"
639,"Down",0.701550062178381,0.869008176993966,"L.LvsP.HAN_SATB1_TARGETS_DN"
32,"Up",0.701795495502999,0.869008176993966,"L.LvsP.WEBER_METHYLATED_HCP_IN_SPERM_UP"
56,"Down",0.701986377493089,0.869008176993966,"L.LvsP.KEGG_TYROSINE_METABOLISM"
32,"Up",0.702115350277939,0.869008176993966,"L.LvsP.REACTOME_GLYCOGEN_METABOLISM"
572,"Up",0.702412295385395,0.869008176993966,"L.LvsP.HELLER_HDAC_TARGETS_UP"
47,"Up",0.702586917053011,0.869008176993966,"L.LvsP.HOUSTIS_ROS"
51,"Down",0.702619482809427,0.869008176993966,"L.LvsP.CHO_NR4A1_TARGETS"
879,"Down",0.702818633245736,0.869008176993966,"L.LvsP.MEISSNER_NPC_HCP_WITH_H3_UNMETHYLATED"
1187,"Up",0.703014007472902,0.869008176993966,"L.LvsP.KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_DN"
308,"Up",0.703122970707521,0.869008176993966,"L.LvsP.MISSIAGLIA_REGULATED_BY_METHYLATION_UP"
8,"Down",0.703126514452597,0.869008176993966,"L.LvsP.REACTOME_STAT5_ACTIVATION"
57,"Down",0.703141527452483,0.869008176993966,"L.LvsP.STANELLE_E2F1_TARGETS"
273,"Up",0.703190917683307,0.869008176993966,"L.LvsP.PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_UP"
112,"Down",0.704456556817563,0.870377721261298,"L.LvsP.BOYAULT_LIVER_CANCER_SUBCLASS_G6_UP"
10,"Up",0.704756454325797,0.870419053816139,"L.LvsP.BIOCARTA_CB1R_PATHWAY"
31,"Up",0.704804865967599,0.870419053816139,"L.LvsP.OUYANG_PROSTATE_CANCER_PROGRESSION_UP"
118,"Down",0.70659766459389,0.87239019735495,"L.LvsP.KEGG_OOCYTE_MEIOSIS"
